Antibody	Genes	CTRL_0	PBS_1	PBS_4	PBS_8	PBS_24	PBS_48	EGF_1	EGF_4	EGF_8	EGF_24	EGF_48	HGF_1	HGF_4	HGF_8	HGF_24	HGF_48	OSM_1	OSM_4	OSM_8	OSM_24	OSM_48	IFNG_1	IFNG_4	IFNG_8	IFNG_24	IFNG_48	BMP2_1	BMP2_4	BMP2_8	BMP2_24	BMP2_48	TGFB_1	TGFB_4	TGFB_8	TGFB_24	TGFB_48
p90RSK_pT573-R-C	RPS6K	-5.04886210494743	-5.23329757151684	-6.29399755250580	-4.76960533625947	-4.82962258589196	-3.93009675001639	-5.98640194375447	-3.70558382875734	-6.00690611052638	-4.56111114565950	-4.17890298785480	-5.85137654232169	-4.57398577756221	-5.11768537153106	-4.53526427697257	-3.44217104728700	-3.27266344849583	-4.95036342139589	-5.04424209613422	-4.29724893563452	-3.35469408099639	-5.70647447461897	-3.36112362327512	-8.41032011167565	-4.77557054626488	-3.36247627449314	-6.12866174624060	-4.15094216899454	-6.11302589498646	-5.27686416943661	-3.40524868892894	-5.79167867042614	-3.45432323198728	-3.93859740352878	-4.58225705703391	-3.35588916313000
PAI-1-M-V	SERPINE1	-5.46033034890544	-4.79036578555004	-6.18088318198883	-4.89891054653681	-4.55683290712757	-7.46707661242574	-5.22484774286378	-6.26366225066873	-4.57030105960991	-3.67720797910327	-2.97762855680367	-4.51888493581313	-4.09958446194235	-4.83139371716674	-7.81694771917292	-3.59705569520924	-5.05344485613887	-5.49467816585124	-4.10340920195762	-3.71186403121967	-2.98356987572054	-3.99163545777727	-5.79987776039131	-4.07933120138327	-3.63234428989464	-3.73249797984855	-7.17553897242404	-2.46399300735917	-3.71258402100024	-3.10732045836217	-2.74259715708466	-3.84641060684238	-3.19094652958389	-2.46547416006225	-0.441261926315890	-2.84237637579202
PAICS-R-C	PAICS	-5.85685022438413	-4.00495098562892	-3.92341097365256	-3.91283456032371	-4.32271270663138	-3.01099569950920	-6.75374999347056	-8.51097584784671	-6.58015047868081	-4.33151858857690	-5.61326182213333	-7.31667769392252	-4.87683075643425	-6.88821963682082	-5.08139024222046	-3.08647997637824	-6.06238961335700	-7.30317136471358	-4.57955720637938	-3.96997699490537	-4.22685689564588	-5.36246861211574	-4.40040106822875	-5.91789387310003	-3.93667016846201	-4.14076741792908	-5.15671938170322	-5.19278026332611	-5.09591577233365	-3.77178694456849	-5.92684752966124	-6.52630909998663	-5.45505879535018	-6.69368881953059	-4.53849963579052	-4.49827524320494
PAK1-R-V	PAK1	-6.36335982052007	-3.17878947979224	-3.57426859870835	-4.71190777423016	-4.28633195444323	-5.10946958357362	-5.24142564841525	-4.67935603982880	-4.62680067858158	-4.53831822359913	-4.60424615221883	-2.25577311122080	-4.15882929340795	-4.77856589512182	-5.36043130908336	-4.79762747301060	-5.20751115440285	-5.13005888323907	-4.74692460178595	-6.18641039800255	-4.86663522080311	-4.89359975883804	-6.04387991708652	-5.31689872108530	-5.11774331018525	-4.65792026688976	-4.94612676323451	-7.68590992003837	-7.57406715702562	-4.28538925979876	-4.89652605531421	-5.30204525200720	-5.78543799176647	-4.54430905951435	-4.22064484526308	-6.88182399721636
PAK4-R-V	PAK4	-5.49534924945634	-4.61911871539168	-5.60308305849114	-4.60206387505608	-4.37978095114221	-3.39935962473866	-5.22778163843402	-5.68665931996323	-4.96104269730164	-5.09857522483284	-3.98438670470531	-5.95842326917258	-6.25510709334926	-6.71785526369170	-4.13056136161327	-5.03685019649635	-5.83319716579447	-5.62580526804002	-6.62778209268134	-5.76518984244593	-4.35514936442820	-4.93038581693753	-4.91285442680967	-6.67582000182360	-5.03316689506559	-4.62923553380490	-5.71647802663495	-5.60239326212584	-6.78410190789094	-4.84522393937891	-5.56358018705383	-6.36109129799242	-6.11146701665619	-6.07293838072328	-4.62012634153435	-4.91899679379063
PAR-R-C	PAR	-1.98569399082617	-2.17009368243845	-7.31854224914051	-3.26205297239098	-1.64291646473368	-1.20723246313808	-3.41854829598966	-4.49010262700358	-4.82534457068411	-2.99831624551825	-2.83408934783820	-3.44673640413312	-2.50856424867548	-2.84558950492451	-3.21733803516606	-0.960096178967234	-2.19429396131011	-1.73363557743640	-2.83412794083874	-1.26739317703049	-1.63470455486953	-2.02407684459254	-3.10312769752849	-0.660790280609453	-2.52019311880946	-1.83771668238853	-2.41119931757132	-1.52653723333075	-2.97824097537588	-0.729454833734547	-5.08235739689298	-2.52900632841006	-2.05531145822208	-2.62632343120513	-1.54675496906098	-2.53224926580430
PARP-R-V	PARP1	-4.79519257866496	-4.30119663120301	-3.98558037309223	-4.29734868049256	-4.20248425599810	-4.21261340819874	-5.23583897164009	-4.98196828170155	-5.87480830230389	-4.75264000583782	-7.58989302597313	-3.64569692205145	-4.78230125245891	-6.50755538760883	-5.43584641317996	-3.94023309490602	-5.62627833449980	-4.80105720791768	-4.57489739094140	-4.18285588250929	-5.13863541234872	-4.52945689916139	-5.58913147929397	-8.42227683887793	-4.38763142768618	-4.11157598816297	-6.89099650406781	-7.28459664418275	-6.71471303277807	-5.77476019034931	-5.27613046326235	-4.97122059553462	-5.04788763051080	-4.63344304244560	-4.76838753228397	-5.13447112465606
Paxillin-R-C	PXN	-4.47562306141986	-4.96748642358081	-5.13537879328367	-4.46924402135333	-3.57990758236256	-4.16496575262181	-4.96266625077585	-4.80050081174429	-4.91280692063265	-4.27091095587181	-6.16691460824350	-3.46103740226837	-4.13167183660127	-5.67286986993990	-4.67138475354366	-4.28993863893455	-4.63115438606508	-5.19776042552027	-3.59989085315630	-4.04232007827771	-3.41934670688070	-6.00418369556839	-3.89539793086947	-7.19397403763075	-3.32230012086871	-3.03460089196363	-5.31300739628527	-3.40172902669282	-4.59796630806466	-3.76402836700871	-2.29850195690366	-5.04783620146159	-4.85769735192527	-4.34246575085633	-3.70341818858532	-2.98969730206363
P-Cadherin-R-C	CDH3	-3.94091718795287	-4.19449421329316	-5.75088825144881	-3.86945954793142	-4.79864057836644	-4.46375700151551	-4.95101050819797	-9.27031483236826	-4.27288241605553	-4.23409657314521	-4.09682215518379	-5.14336646852375	-6.21663614302594	-5.27933730668759	-4.73731195237108	-3.78300405248719	-6.95815567471527	-4.48985173848622	-4.35969258815873	-4.54700919063378	-4.17481110063925	-5.42495237905271	-5.88477537959282	-5.98550650581360	-3.85311305596874	-4.67365372694928	-5.06714240208961	-4.97802868152168	-5.14166054890963	-4.60423284487194	-4.23702810211642	-5.47248374760994	-5.30142481010830	-4.86310466233416	-3.17390464080481	-6.38778889014825
PCNA-M-C	PCNA	-3.08347042490203	-4.25136188230431	-5.81415049603165	-2.95878598364816	-3.14984340907010	-3.26674265422505	-3.29862163461676	-4.21435800679897	-3.89154397934966	-4.65837033325907	-3.07656867914759	-3.55281370388153	-4.12353039382125	-3.33479459624816	-6.18056941620590	-5.46900641764439	-5.54199131914866	-3.94863223193322	-3.82119803024950	-3.28446267487558	-2.58539595276544	-4.94041473907852	-3.24862007288793	-3.74507034999759	-2.48505446415237	-2.82730885490057	-4.56431511979213	-3.36869785866947	-3.90720994784768	-3.33978277127085	-3.38941499997327	-3.81441753573458	-3.86668805396893	-4.87674513152190	-3.20558080579080	-4.46191354472148
Pdcd4-R-C	PDCD4	-5.39373572965325	-7.01664516610686	-4.52189534127348	-5.40565859611447	-3.49896829082519	-2.33615850445119	-4.02814090978497	-4.39910394819042	-4.68483988066461	-4.41667371879303	-5.34616820003693	-3.96204007843841	-4.33911272914595	-4.24112912687489	-2.19263027090292	-3.91413671288612	-5.24352678001628	-5.13853144638925	-4.68063776912597	-3.08138378096375	-5.23004557474388	-4.51296062542186	-5.30026040971753	-4.38174957974380	-4.27854205226971	-4.77139189249713	-5.11972572863625	-3.58035677628909	-5.57911207868283	-3.93878226738434	-4.33347541281950	-5.16091955774347	-4.32834273970689	-4.40045880569246	-4.75096756911431	-4.69436787144929
PDGFR-b-R-V	PDGFR	-2.98140508223441	-2.25931585430945	-1.90680923854674	-3.49496954565164	-3.08209456418748	-3.42963511070054	-4.90851806763284	-4.80965777293360	-2.94202094420104	-3.34692447741679	-5.55095455965847	-4.05044948767969	-3.32994447117520	-4.01414334656756	-3.03610505646919	-3.92687452233145	-4.66873464751201	-5.58686793079799	-3.97080854627949	-3.27002165921931	-4.19008897076017	-3.73289635962318	-5.33040039297626	-3.91818229169512	-3.52454340052248	-5.19910396611844	-4.51562242883232	-3.20717785459275	-4.89111831819259	-2.81614894685861	-3.58671271758855	-4.11146301166477	-3.96621112269305	-4.15422430804285	-4.11167920513671	-4.79050060047222
PDHK1-R-C	PDHK1	-5.86630837448731	-5.63455861594209	-5.00850571089767	-4.20764811881901	-4.01390783592734	-4.03286366212833	-4.95119223353602	-4.91128642128896	-5.34355787056869	-5.49420723302207	-3.93531139457568	-6.50324761966171	-6.00240325877136	-5.37297172070629	-4.09996632262867	-6.39234182943310	-5.25304693308708	-5.84362495143640	-7.74970014576107	-4.22030489108103	-4.70573425460446	-5.24853646564917	-5.21976716448929	-7.55065857817008	-4.50978242620660	-4.69124357276645	-5.03629143882558	-5.49516355023641	-5.89172890742130	-4.53146948917273	-4.98658815682628	-6.67688016282975	-5.01324682765818	-5.70473276558221	-4.52617467586033	-5.12468587206578
PDK1-R-V	PDPK1	-6.06677484788486	-6.65997765933295	-5.45112974531672	-5.27312071911358	-3.45271056395297	-4.46308522050854	-5.24964378888479	-5.33488972761970	-5.46104513041949	-7.01826769452504	-4.85411954812516	-3.68503750723385	-4.26701136915953	-5.12662242487935	-4.83463094334276	-3.00695142886126	-4.90329599155620	-6.10093915049137	-4.25499006207761	-5.13275585660646	-5.01899920450777	-5.48429160837458	-4.36297200755546	-5.33977939144793	-4.95460196242229	-3.95095562100596	-5.75527005278309	-4.55915177026045	-3.57980365746377	-4.67879925208212	-3.70906336998250	-4.81518584699740	-6.04445459257252	-5.70229885721403	-5.36695353688821	-4.59003513431191
PDK1_pS241-R-V	PDPK1	-4.98642743647369	-7.28437450298204	-5.75350316011434	-3.59742647702529	-5.72787157674724	-4.23137587694104	-5.22333287035865	-3.73678116224409	-4.95709926713369	-5.10819905117980	-4.46083849530274	-3.95105495791655	-4.92202462056154	-4.94102191705025	-3.49172180514215	-7.69903743082175	-5.24515181470007	-5.82595572121695	-5.63785674640968	-5.61219933085102	-5.43429238035573	-5.59113827379412	-5.88065354081709	-3.80987168826374	-4.58136023866542	-3.62928833804743	-4.99024580523935	-4.23185796110629	-6.22553503122056	-5.20971424432428	-4.25701319342847	-4.17172634335180	-6.26475352042065	-4.12947395831539	-4.27566769531124	-4.56129062215463
PD-L1-R-C	CD274	-4.42998289156998	-3.62859162338814	-4.43312943248461	-3.58387493574408	-3.21000491006147	-2.88459866747306	-3.77983584400730	-4.82355830904733	-3.87458780675285	-4.29215594048430	-3.59670525547446	-4.89170348128824	-3.86967389744780	-3.56189753758313	-3.72862859905710	-3.59552589558516	-4.28362455950412	-4.43905108011039	-4.57335304968600	-3.40784226079311	-3.35068368828875	-3.68451905082866	-5.67468925207105	-2.21431421817210	-1.23845093906273	-0.973063999103517	-5.15920072095741	-3.18103756667150	-4.09651991320846	-3.65379691527381	-4.56861015604848	-5.07121326681608	-3.96294709396761	-3.69685727212143	-3.81633412259736	-3.62845032316084
PEA-15-R-V	PEA15	-4.78019672178250	-4.85294731608112	-5.24141736338445	-6.24055230895661	-6.69773369693076	-4.59592683918820	-5.81226997485199	-4.56862402343224	-5.25333654938173	-6.09860209751806	-6.88126845676989	-5.27497262365672	-3.73365231655300	-5.92496319914710	-4.01880950946653	-3.46270732087601	-4.91887241179164	-7.07163496043259	-6.91561003732513	-5.82595749249859	-4.57635526662331	-5.17845272329115	-4.37775428069418	-5.69053885504322	-3.56025914518062	-5.67558954035279	-5.28001849000375	-4.17935754071890	-7.19781292642932	-5.16516138361841	-6.23290506808963	-4.02397434406074	-4.95484223620769	-5.73734416727498	-4.28362488810268	-4.01189050609280
PEA-15_pS116-R-V	PEA15	-4.02930898467452	-5.10231995125264	-6.16765002672287	-5.56522386431028	-8.74222271066162	-3.87355151673151	-4.08343438482055	-4.81108240051783	-4.93749062227958	-5.43133182063653	-4.28539825247541	-5.63162248339973	-4.40277867884609	-4.81532745410684	-3.20646575756427	-4.04751635941079	-4.99120407902918	-4.58417676767563	-5.36217807853286	-6.52871362938613	-4.43647402091089	-5.52334588784986	-5.34263209131539	-3.97740813336437	-4.04278725101287	-4.01467753588484	-6.39202621472884	-4.87684124489012	-4.54515639536861	-5.22418262362300	-4.93595085336960	-6.17160797580623	-4.03298156239801	-4.20403164486759	-4.99413129412954	-3.90859644249113
PI3K-p110-a-R-C	PIK3CA	-5.82312211385893	-5.82307255136033	-7.04708406967721	-6.73275385432867	-4.73855160216847	-4.39428221207725	-5.43131935578061	-5.91185893306458	-7.26081387519210	-6.48144578636924	-5.09972703244836	-6.50754566117048	-5.42760415757180	-5.68174567768278	-4.94948152817928	-3.89043791399952	-5.79237120722789	-6.20073105347959	-5.38626185446440	-5.26898065467703	-3.74689573305367	-6.23431350905687	-6.25535930374223	-5.75763638890470	-4.11408818000433	-4.71747397838642	-7.11586572070171	-5.34432516391121	-6.75521032576213	-5.69432653717095	-4.46514345968908	-5.45101741202167	-5.62565097618319	-4.97463730973569	-4.34755083882267	-4.47264875761294
PI3K-p110-b-M-C	PIK3CB	-7.80850319282780	-6.70809090123977	-4.70836080419115	-5.75874783574425	-4.88317592481886	-6.98582937919490	-5.53766004469029	-5.82763151181440	-6.87711510156600	-5.20926895398577	-5.88677272984491	-5.82756217288158	-5.44645364722466	-6.71079850314987	-4.75957485376739	-5.38927944443993	-6.84343986496308	-5.40111411823584	-6.72289980728089	-5.58380531754910	-4.72572040302766	-5.59134761680539	-4.01795381824295	-4.69899236376091	-5.81718455071355	-5.08654691629886	-4.53549441934136	-3.89711460851148	-6.03586488278503	-5.23658120805925	-7.16426454428311	-5.12786068262949	-6.78933413045263	-4.87637651512652	-6.05211387872181	-4.45547786589429
PI3K-p85-R-V	PIK3R1	-4.20985432766791	-5.27110763634999	-4.57141836786522	-4.37654510090430	-4.25359375956927	-5.23914781366664	-5.58501872180910	-4.32661843366249	-5.87574110142703	-5.13239307727970	-4.39133570105939	-4.25182292922011	-4.96439236807821	-4.80255003512992	-3.47712548126892	-4.40946822756608	-4.38482407221350	-2.94580140025285	-5.28166995190606	-4.36486735011980	-3.59165890369499	-4.53469083555157	-3.35480906268028	-4.46401213285660	-3.43867679538100	-4.97817998958868	-4.26430416813529	-4.39558492538596	-4.28714252728587	-5.12529899583457	-4.94974814476106	-5.00257106839352	-5.15755645429635	-4.03199910204540	-4.92148984022860	-4.62463942311692
PKA-a-R-V	PRKAR1A	-5.12480846194264	-3.84819986638662	-5.15457512645933	-5.24413636436055	-5.05962907654477	-4.76892766095342	-5.07162310694992	-4.15592602717926	-5.50147950108584	-5.50525466166337	-4.23372253908049	-4.13707370602554	-5.16569352438524	-4.65877752351027	-3.81807857884537	-4.69023112821836	-4.53829694983252	-3.59962862663133	-3.74519236376573	-4.26715994444877	-4.30934544948025	-3.94251900618224	-4.92410997133685	-5.62713698571607	-6.89024692044447	-4.90287472254976	-5.54190504580696	-3.98634164832111	-4.70234955942357	-5.70224517047425	-3.56184409084705	-4.63510704995051	-5.46300388907018	-4.38751494715139	-4.77072353417458	-3.83440069806851
PKCa-R-V	PRKCA	-5.97507880207047	-4.44865738349113	-2.88362202918988	-4.85862831086421	-5.00992664668738	-3.53776020685493	-5.58237901259855	-6.23269141825204	-6.19288790686642	-5.72909019461841	-5.11949558559331	-4.74949867701206	-4.62766129762306	-4.64147027665069	-5.74603644113378	-4.46365375845195	-5.34266916762711	-5.02206185518426	-5.17215896538389	-4.36994508002316	-4.49422654258743	-5.03702434885347	-5.13023276350590	-4.75836436518767	-4.00137230149519	-5.57679569564970	-4.90989695779825	-4.26851200160224	-4.99524557636619	-6.17465324435580	-5.20063785721912	-5.14686401881947	-5.97079262825828	-5.04901578534252	-4.01528244066052	-4.90429438716522
PKC-b-II_pS660-R-V	PRKCB	-4.25076364961155	-5.18655824568332	-4.98415750614699	-4.64218089162651	-4.20112307626601	-3.99578195018946	-10.2290237010278	-4.32665178801485	-3.76358168390273	-4.50149354277355	-5.22327095058239	-4.28567946978021	-6.11696478685367	-5.29334686631575	-4.67061952935458	-4.48367609648133	-4.21343552230938	-5.03751735562398	-6.60990937374488	-6.66377530951455	-4.40934313837559	-8.03363750862247	-4.26662478373668	-2.81273352828278	-4.61824138789448	-4.65000436923055	-4.51860552701855	-4.14824244661455	-5.77874796748093	-3.78508455081290	-4.12526249751195	-5.94535407711421	-3.37379598183480	-5.62060047479125	-4.77549193408066	-4.39154669997956
PKC-delta_pS664-R-V	PRKCD	-5.60125535669901	-3.14174303062215	-4.47040615566279	-4.95730677468750	-4.93242962811529	-3.68320844697646	-5.02755868035572	-4.27705297266489	-6.56800952778697	-5.80143054395483	-5.75593436273434	-6.38399729123720	-4.92516028482416	-6.50119284212035	-5.63973411327566	-5.61391070212200	-4.99083845877820	-5.01569997981017	-6.23997199666853	-4.95160647432975	-4.91922686530244	-4.23375839910187	-4.01645579406516	-5.15550568665357	-4.91555556960010	-7.17197464887730	-5.57117245333206	-5.03647879212538	-5.44429864141348	-5.63982920294911	-4.52767741871295	-5.42175190797911	-5.14355139860012	-5.42769204332760	-5.66725654217684	-5.46788949699579
PKM2-R-C	PKM	-4.28048521810823	-4.00458905030221	-5.00390900404968	-5.68118460052000	-5.04347983813502	-3.65415723020128	-5.23798019092623	-4.97094081023523	-5.30632169639495	-5.36170089211814	-5.28811083636331	-4.09172276814612	-5.04510573239731	-5.04571302845240	-2.61968366880715	-2.57303346380067	-4.71861250114254	-4.93488608780523	-5.14383243819380	-3.97848021418940	-2.75504171221980	-4.30073651939947	-4.37120748514843	-5.84920535071284	-6.25096813841472	-3.59300967511920	-5.14016356264162	-4.76167334848700	-4.89728039188436	-4.57976675541461	-3.03355202775228	-4.32162440681265	-4.63804655958642	-4.41129185262363	-4.23190883406408	-2.63974467352933
PLC-gamma2_pY759-R-C	PLCG2	-6.12564164818164	-5.45164871588438	-7.16614483045874	-6.53182986025625	-4.56869468989680	-4.13582345978476	-5.39383154501315	-6.09400331208830	-4.85389141604395	-7.02547135843195	-5.78086408594305	-5.50410783118783	-5.13833025669697	-4.50501343635995	-3.09853964934216	-4.57505919317847	-6.57090353043784	-5.54874283107288	-5.72128867883260	-4.22414563824228	-4.58962822847785	-5.30288632570065	-5.12501588559017	-5.12987903263531	-5.03109841411125	-4.69197856674024	-4.76154304675006	-5.50682948629351	-6.24514679320358	-4.85262026494427	-5.48266274998886	-5.30494612424759	-6.54813121558993	-4.93091583301976	-4.51950772249855	-5.05615862551081
PLK1-R-C	PLK1	-4.00857201728721	-3.84461480756820	-6.38423650878891	-4.01320923405192	-5.12592897173918	-7.39211477978503	-4.86340032572443	-4.94772473636469	-4.52197163988751	-3.17939209086183	-2.76139327595422	-4.74386714714434	-3.44093814846504	-4.39166234242661	-2.46614526793139	-2.83224649406821	-3.06792370294460	-4.18527388850422	-4.00575636554405	-3.16403720602470	-2.20164652050486	-3.82003154570283	-1.94652496358334	-3.82484462816172	-5.09758144143459	-4.36326544884014	-3.61944275169296	-4.73299307873096	-5.75106202263126	-3.04859802874215	-2.57165485949522	-3.20857535099226	-3.72246602118967	-3.41131093983257	-3.66735407160419	-2.79011205670496
