Antibody	Genes	CTRL_0	PBS_1	PBS_4	PBS_8	PBS_24	PBS_48	EGF_1	EGF_4	EGF_8	EGF_24	EGF_48	HGF_1	HGF_4	HGF_8	HGF_24	HGF_48	OSM_1	OSM_4	OSM_8	OSM_24	OSM_48	IFNG_1	IFNG_4	IFNG_8	IFNG_24	IFNG_48	BMP2_1	BMP2_4	BMP2_8	BMP2_24	BMP2_48	TGFB_1	TGFB_4	TGFB_8	TGFB_24	TGFB_48
GCN5L2-R-V	KAT2A	-4.74064502015890	-6.68084536534170	-5.56307188101528	-5.23300903306643	-5.62023505207001	-6.69508449751432	-5.62701636679957	-4.76353905285942	-5.34921018097015	-4.79311427402811	-4.87968750548491	-5.79224431752592	-5.23549895767258	-4.76914982395844	-4.51370254368211	-3.76845125689359	-5.08365533216114	-4.91745934512339	-5.91926160693422	-5.58723215586301	-4.13154251158581	-7.45895206025658	-5.15955017823162	-6.23216175394001	-5.61517071449797	-4.68363230578195	-4.83828997340079	-5.79028390202387	-6.25544089511630	-5.20484115796963	-4.78021121673067	-4.40868122351345	-5.16136078597627	-5.72666533836249	-6.83323501742555	-5.60192228299000
Glutamate-D1-2-R-C	GLUD1	-4.14933975225153	-5.95336755018233	-6.62098118636725	-4.63930377265194	-4.61455838207279	-3.10836594556461	-5.73506219194220	-5.32112917506985	-4.95361675454951	-4.20678211061093	-6.09695388538890	-6.98919022646551	-5.76669592983324	-5.03462022078225	-5.72993261910745	-3.22128197234657	-6.81358091622200	-5.26661523482345	-5.15081998241185	-4.98982225985926	-4.96130625360179	-6.96418908199204	-4.98233780435405	-4.59862396836460	-5.46386017189299	-4.31579113393224	-5.46826516801136	-5.05835308974761	-5.78603504376772	-4.72778439981352	-4.52836251825178	-8.92152725009487	-5.64637857121143	-6.57106024184468	-5.94864268199380	-5.57817636888294
Glutaminase-R-C	GLS	-4.95405454891653	-7.31544311610747	-6.86198076481355	-5.88113277663888	-4.86919616794840	-4.66310388850257	-6.45304562250417	-5.26386058743170	-5.83112974392020	-5.87135360814339	-4.11280963199764	-5.83635542645750	-5.59301190928589	-5.53402888316832	-5.34596998753124	-3.01302069529828	-5.61978995788137	-6.14236383584786	-6.83167798878522	-6.22700931777515	-5.22001691518309	-5.71030276342952	-6.32464522254176	-8.92045651753974	-5.72094958070943	-5.73296581202379	-5.48342247167879	-7.49422446424577	-5.97678391194801	-6.30293232971188	-5.50655326271476	-5.78760662071896	-6.05463280883024	-4.58172755988254	-4.99367917100347	-4.32698431742226
Granzyme-B-R-V	GZMB	-3.49185235186641	-4.25162663654267	-7.24301991112918	-4.02999203514943	-4.99667911399371	-4.07440528262230	-3.81775250237683	-5.23286063653581	-4.77874890910464	-4.62485874163089	-3.74434761915452	-7.72137235860388	-5.33023863828869	-4.68199626637124	-4.22564042930104	-3.76940660578566	-5.53498112657909	-4.77547530701054	-5.55049867230077	-4.17959038697469	-3.99795063825739	-5.12053151581228	-4.85065777168420	-5.54733060624988	-4.57307424062872	-4.42593149611924	-5.14935715462650	-4.55035450924064	-6.22149838834360	-3.68195050120468	-3.84492156433456	-4.98490674765875	-4.91602429220736	-5.74429864451288	-2.54453368589450	-4.73736859755968
GSK-3a-b-M-V	GSK3A GSK3B	-5.07560885200414	-5.01550993270967	-5.16641720415467	-4.40724921079883	-5.22424780631024	-6.54586027968274	-5.32525520081308	-4.94009079947594	-5.44415360972048	-4.64733541342900	-3.84508173724781	-5.61043327640243	-5.33578281635784	-5.08349851670585	-5.81192315138851	-3.99403327947761	-5.41155843018976	-4.87744238598642	-6.88461970004988	-4.07949112852736	-3.91547182520554	-4.66681310851480	-6.00260122295619	-6.82206818407921	-4.52210819365148	-4.74191487988341	-5.44418107817802	-5.58698935903183	-7.34607936746410	-4.34827342060815	-3.98689730307404	-5.19223517040525	-5.61707613415176	-5.66937096838100	-4.46632842266441	-4.79132563804531
GSK-3a-b_pS21_S9-R-V	GSK3A GSK3B	-4.80666121613207	-4.73268331724974	-5.60387416374201	-4.28851664627963	-8.23433841728836	-5.80601666251537	-4.88195916603231	-4.21860310866872	-5.88212005002612	-3.53811399295896	-4.22843698427532	-4.13022252643508	-3.62327938943764	-4.48584524633606	-5.53270634161125	-4.54643859599311	-4.48966805148191	-4.22953664194281	-4.20948661690312	-4.31274813116744	-3.41353700224369	-3.70214998424808	-3.51475959246531	-4.64877499209383	-5.79887420627382	-4.39137666102756	-4.24289292781693	-4.10382372293222	-5.69408737123963	-6.27129813271126	-4.16753131374231	-4.75251560631816	-3.82403944819540	-4.19780356904768	-3.03784614745951	-6.34240493225428
Gys-R-V	GYS1	-4.31640435266171	-5.66298956649026	-3.94361895337495	-3.53847990343841	-4.36083186006473	-3.78057153999338	-3.93526910414429	-3.76191201807519	-5.80969430546392	-6.08135530065206	-3.99457619960321	-3.88081195798408	-3.99257223815066	-5.16311816775705	-2.99862098130709	-2.54935918972865	-4.40470787349535	-4.26895146215504	-3.29891238620233	-4.98461518302063	-2.76566437082625	-3.96600937424369	-3.66249613099591	-4.80877945383165	-3.21451588190899	-3.23978793483881	-4.01621138389149	-3.61921268823536	-3.80301708164640	-3.63581719006623	-2.70755345788234	-3.75084194055335	-4.24857292746616	-6.92816259254993	-2.90400692601073	-3.34219533652287
Gys_pS641-R-V	GYS1	-5.32346066617839	-4.91263267738144	-4.16935150528227	-4.33572067104346	-3.06039306046842	-4.55809420407586	-6.00913544094822	-5.94466519091045	-5.80696896699365	-3.79533570667863	-3.32854728191684	-5.09371533600891	-4.65797162075760	-5.32552474859829	-3.55887116710113	-3.36625163688262	-3.96468744179783	-6.54140408893811	-4.81272077771313	-7.84430440288686	-4.24730981396358	-4.48468722706822	-7.92353634184910	-6.83865017483579	-4.79047233650541	-3.23657421734437	-6.28878532564595	-5.82940629410716	-4.52991763847429	-2.80527910738557	-2.15740180844086	-5.46349141454767	-5.35534709954061	-5.67363972780523	-3.90402259493899	-4.38303246193935
H2AX_pS140-M-C	H2AFX	-4.06869905508420	-4.48653041593205	-4.88999798930395	-4.46557947023217	-3.76377336133303	-3.04842911830449	-4.20545067954681	-5.15439444590964	-4.36252544617426	-5.02818158874089	-3.45542594330478	-5.12843764469052	-4.97186040277165	-4.42070837688852	-4.13435391282588	-1.93335117395522	-4.60502627989978	-6.13186402586454	-5.56281452714796	-4.04549167436881	-3.16128879329351	-5.58685241924641	-3.94634920612219	-6.48794178685623	-4.28312841720226	-5.49942170532468	-5.65306968243616	-4.89083829930813	-5.47797723709398	-4.33072326198072	-3.76629141779030	-7.15612160237601	-4.60404023520582	-6.13706548116900	-3.53970281011370	-3.72094637434176
HER2-M-V	ERBB2	-5.19973745290207	-4.36127033572668	-3.33941042449120	-4.35346820574733	-4.98544954822682	-4.21603735957595	-3.74233915370511	-3.47839785677444	-5.12985720558549	-4.57548089917459	-7.08431061018931	-3.39456456993049	-4.31445977430894	-6.02191501096097	-3.94245363005583	-3.39941488601381	-4.65646792692222	-3.99420455462107	-3.38391174646957	-4.12534769431749	-3.85533975716358	-4.27892476305248	-5.38342704994576	-4.57324638573211	-5.81503850388841	-6.78534476783507	-4.02504836426535	-5.59811173056695	-4.69482583857295	-6.14163336633183	-5.17084289659520	-4.15072826777308	-4.20734096076821	-4.19260707216257	-4.44871722539873	-3.69472007247788
HER2_pY1248-R-C	ERBB2	-4.92980394347182	-5.12363649187556	-7.34818417920292	-6.51829272719204	-6.21080506510994	-7.83032153875004	-5.12509920791316	-5.48309940035163	-4.53906005234916	-3.97648888647160	-5.01429857155034	-4.99147894099632	-6.95493368441628	-6.90191054592801	-6.23738572447455	-7.70627564979256	-3.67045272661286	-9.09072589950873	-6.58308346077259	-5.75106721619497	-4.76302744885268	-5.33738961400596	-4.76328889935235	-5.10186671690737	-4.74307759245118	-4.13610293302309	-3.39569458616227	-5.04208651733004	-2.88925342491930	-3.88438012578795	-4.09846192666924	-3.46177666963971	-5.47756019875572	-5.66030541781546	-4.92516545617136	-5.44869076386289
HER3-R-V	ERBB3	-2.68516854459452	-3.16969900673656	-2.26632385506655	-3.31993508261181	-3.71481065555699	-2.37296464654051	-3.91210722106956	-3.63908817398189	-4.74796377149398	-3.94456001337688	-5.07025300772030	-4.62219311154587	-2.82996250882891	-4.93998844136038	-3.70349447497095	-5.49283864625337	-4.32788936790507	-3.48811138999207	-4.11966974070151	-5.24262369077182	-4.15856649041033	-3.49882509031050	-3.13464066629991	-3.65861131210726	-3.61956680289201	-5.58442853038308	-4.08496115863556	-4.29866667685466	-5.89691658239862	-5.45582449204802	-4.64598526052374	-3.77351401280466	-3.82370389513577	-4.48691161493870	-3.83599887454663	-5.32048817038846
HER3_pY1289-R-C	ERBB3	-5.41894761531199	-6.43278520236073	-5.64740035695910	-4.92844818695171	-3.93356448100727	-4.81670014424987	-6.15973942744599	-6.90082329514819	-6.56549060732087	-7.08753415397614	-5.65545847541636	-5.15622955948435	-4.20114342975325	-5.56097616221225	-4.25052964720127	-4.55574151962224	-4.81171253505074	-5.45358244485644	-6.70248182376174	-4.31690528872451	-4.48870240412061	-5.20484660528690	-4.95428634168909	-4.05867795589777	-6.74191217193395	-2.84102632979791	-4.53530718758894	-4.63836830140605	-4.78270139000209	-4.08450182030891	-4.43023081523164	-4.57907725283635	-3.85890751841025	-4.24741049670528	-4.01582458618227	-3.35409345498721
Heregulin-R-V	NRG1	-5.84685942119960	-4.16069078707520	-5.82188148908628	-6.47949482001549	-5.41655280434381	-4.28904047064775	-5.13873222834658	-5.45000888707386	-5.43208337599223	-5.56277240604659	-4.47919019625654	-4.66036052580503	-4.41506533397685	-5.60099872544008	-5.84484682879730	-6.32598080902304	-4.68037351144815	-4.65493018706422	-6.37811044066315	-6.81375412040517	-3.72848885553437	-5.31025677930143	-6.44618828781751	-5.14075277842188	-5.45110126260219	-4.60119694207661	-4.29894489225574	-5.45014738835184	-4.75049810713168	-4.31417855988636	-4.45442058556896	-4.80255697542644	-4.43793689784323	-7.68937527116941	-4.33496703382927	-4.82655691368727
HES1-R-V	HES1	-2.43647516518537	-3.75716466920277	-5.01010709402582	-4.24543937159573	-5.18249324395062	-6.98634748067855	-5.28581905541684	-4.56702546177658	-4.51168029898784	-4.36599095877524	-5.00411548972374	-4.06061794688405	-3.62026608215962	-4.78618393548373	-3.50508254639952	-4.50597111242340	-4.02582023117041	-3.55127188346776	-3.93756233668860	-4.84635227278915	-4.41132034337592	-4.17699019905403	-6.20359253908355	-5.57515375523158	-5.60072271895083	-4.95366724865055	-4.61071713176733	-3.84480963104238	-3.63443314829443	-4.53650227354944	-3.99940687156769	-4.13823227277115	-4.96552930374061	-5.23160669331937	-4.85156725689587	-5.32989079951942
Hexokinase-II-R-V	HK2	-4.23611451089659	-4.91647651564561	-4.08288082031703	-7.22330307067324	-4.21809779530419	-3.78839899101448	-5.87990627511680	-4.93223938609451	-6.17675784563749	-7.20550439871454	-4.45526440645607	-4.42553903187078	-6.36899636190634	-4.62024853091729	-4.17756839959502	-4.46592195012671	-5.85054373652920	-5.08510387451126	-5.79703417145176	-4.11056383169194	-4.07574171051690	-4.96920938876510	-5.05840269557951	-4.12812232815204	-3.77727129977994	-4.24615989057607	-5.46853779172073	-3.97018349750087	-5.19058573067662	-4.54650180520335	-4.85580127490341	-4.95583192376015	-5.10334458159990	-3.55754724689900	-3.73468533989183	-5.30787117751808
Hif-1-alpha-M-C	HIF1A	-5.39322420853179	-5.42133264371057	-6.67476114996763	-6.06723249768473	-4.05516901841845	-4.34409348630307	-6.47497057310314	-4.24222862946828	-5.60682940517907	-4.86814590371843	-3.96684665567464	-7.39321916629020	-3.30053431243275	-4.10354006653290	-4.65100626134808	-4.48429672703097	-4.92379276022203	-4.96722267146584	-4.46057018858817	-3.56428599000679	-2.12177158579495	-4.67647281007318	-6.19303776359481	-6.94196259930487	-3.96179780682050	-4.74941617621643	-4.96462524456598	-4.85533895367526	-5.45737247426309	-5.19213534437446	-5.35181129592608	-6.18308165118415	-4.62434711220892	-4.99545524965321	-4.51905428727110	-3.84372695331213
Histone-H3-R-V	HIST3H3	-3.36620126778020	-2.83763032189094	-4.21575281372319	-5.27441414634616	-2.73369644486205	-1.95764361239457	-2.76986628758083	-3.59834212400113	-3.74068849322845	-3.56615372271409	-5.43865747383388	-3.92580228708490	-2.96706803975054	-2.82805564926893	-4.00406146062773	-2.49456548680541	-3.74480665982266	-2.91751181567345	-7.13861553722130	-3.94544253468887	-2.85312812753444	-3.95001752861825	-3.62566559222513	-1.97745310349735	-3.49514143304751	-3.23848881627208	-3.50461217894067	-5.86370373537072	-3.74715544202199	-3.67322194658289	-5.12233796918073	-3.57272371684268	-2.28304843011743	-4.83301318925776	-3.36665235934664	-4.07851898944784
HSP27-M-C	HSBP1	-4.82453420416754	-4.10101121489524	-4.64762409650570	-4.76137165190227	-4.30847635873484	-4.07421556871778	-5.43813820209409	-3.69559141718970	-6.27910487555051	-4.55838268283757	-5.80944118527694	-4.90023831390965	-5.22092795799775	-4.83414839426966	-5.16638058400123	-5.50663482110975	-5.10686006528792	-5.66511510997222	-6.70410121781421	-4.73020758581516	-6.97874307491780	-4.86531459298067	-5.62766337790644	-7.15160693698086	-5.87207276481239	-6.35047324300501	-4.97713429598280	-5.82321313831651	-4.64735895336869	-4.46401596723068	-6.02026829073282	-5.97651276944246	-4.20797839675392	-3.88209557788981	-4.46725458596349	-5.84607590669372
HSP27_pS82-R-V	HSBP1	-6.82801062569854	-4.36731279758160	-4.63515901302996	-4.62079971405836	-4.64540143447316	-4.06248299501860	-3.31616827766930	-3.63581622902083	-4.15761212042104	-3.57043592306330	-2.89838713776727	-4.35197499545575	-4.45844209833247	-4.02237495638557	-2.84020388918661	-3.36851192651926	-4.17427974317118	-5.24607391143651	-4.04954586485705	-3.88274656794574	-2.70253096526209	-3.92792450970035	-3.68678111427652	-6.15274215876951	-4.63925899809047	-3.83462522917790	-3.71518984775917	-3.59647957689530	-5.31354944576643	-3.18507030824921	-2.38145937447593	-4.52022157179200	-3.80603900407254	-3.54728319955267	-3.71972599667037	-3.12997581245204
HSP70-R-C	HSPA1A	-6.72440503747606	-6.99885429468319	-5.35216648867958	-4.44210629501734	-4.85920974657994	-5.56713431213131	-5.24131485136250	-4.56877504580461	-6.79708546980895	-5.45755690586978	-4.16895003899920	-4.58493249320233	-7.11835258158887	-6.02711476515938	-6.63290113870678	-3.04631642952194	-5.09327333675086	-4.72346867309672	-5.45036813768990	-5.50706155920139	-4.13483864076930	-4.05528758741382	-5.02631016776870	-5.55372732938695	-4.40382674544090	-5.45462109317675	-4.65014933451192	-9.23646172426196	-5.37912215174078	-3.90439152739613	-4.14573731398036	-5.11278896634323	-4.85116593866149	-4.69500089064464	-4.54600700427048	-7.12341261005903
IGF1R_pY1135_Y1136-R-V	IGF1R	-4.47723027097328	-4.22379585106459	-3.75218172765550	-4.35648085326576	-6.82008895696435	-3.39749366748327	-5.62077001405802	-5.24597800718378	-5.26020546343973	-3.81722167275472	-3.77655596594021	-4.85470104580420	-5.04690623420064	-5.15329643182708	-3.86275485788023	-4.94264829795188	-6.25138488601069	-4.78477256077493	-3.25708306811314	-3.74515129209068	-3.95594826397568	-4.45411447568722	-4.24901473983959	-5.46767368499981	-4.09116210465521	-6.31349656282074	-6.41372647249346	-4.84122700203866	-6.33871806105310	-4.59213301532986	-5.41994524040361	-4.23587446216656	-4.43305012885269	-5.44857891920046	-4.01833059306564	-6.65925955116675
IGFBP2-R-V	IGFBP2	-4.23438443377898	-3.28230780014066	-5.26416118423126	-4.59695711541076	-3.11976403039145	-4.39389035389745	-5.20190585416948	-5.59201855055101	-4.48727264152671	-5.97552733899618	-4.45201315121800	-4.72476237190797	-5.71802130958620	-3.91757635867106	-3.02437910384736	-5.15702993819578	-5.26583007526153	-5.14692669378812	-3.62378393129480	-2.96899273309118	-3.12509865486621	-4.54026524131161	-3.76468571993105	-3.24156282941242	-3.46236559008642	-4.50508547512326	-6.50514500576236	-3.03835544233237	-5.24904955096020	-3.72482480735917	-4.96231090886469	-4.91011895991063	-4.23655328381318	-3.03147971939282	-2.96011210270896	-4.23393366046861
IGFRb-R-C	IGF1R	-5.36320685211445	-5.26929218746607	-6.39062760419072	-6.61161758206269	-3.84119198117062	-4.04689294366351	-4.46413224442918	-6.36301781204550	-4.67140512944671	-4.53921709122092	-3.83696420863736	-4.88506267825167	-5.75997423382657	-5.00462366711247	-4.71192703565727	-3.43394187906372	-5.08735568206721	-4.78321409396273	-3.69373838506405	-3.31742285352053	-3.35494585686682	-6.04644783362599	-4.28898451946040	-4.79787168767066	-3.71747725774639	-3.58265501863683	-4.94798043759162	-3.91475118289282	-4.55225917921762	-4.19492531492097	-4.03576955446050	-4.03101421940169	-4.86787491158416	-5.69636144603128	-2.96253822410756	-4.24378790639615
INPP4b-R-V	INPP4B	-4.69142813051784	-3.91476451755213	-3.66603679601255	-3.81570435056486	-4.16882659987620	-3.62078583256157	-4.49929493055756	-4.13932363174293	-6.82723849413114	-3.41190708188460	-4.22016423151661	-4.54385987819406	-4.26025911123650	-4.93902679985139	-4.82063038859501	-4.13937219936854	-4.76117898036153	-5.54275484354094	-6.42861281842305	-3.85888484140909	-3.91934611417568	-4.11700388056397	-5.15957357270189	-6.32244882159906	-4.68510029952257	-3.80580348591457	-4.71382431755031	-8.19683772306986	-5.75350755736142	-3.68767724227002	-3.93462126366221	-3.78124485792973	-6.21842696313482	-5.49746819431754	-3.90385040466071	-4.07275463741257
IR-b-R-C	INSR	-5.32299899214853	-5.80967030788309	-4.31867662991594	-4.91287775142723	-4.53759981045463	-4.92347593067002	-5.99383556830497	-4.58844022891370	-6.88824674734499	-4.64167234682391	-5.32831326158430	-4.14984847404372	-5.57072697141384	-4.18589157045992	-4.90043812696767	-4.64258949373523	-4.77440130064061	-6.11592092296682	-4.48478841222306	-4.63914962904100	-3.54278952053597	-5.29592792757514	-5.28305130775268	-5.56282599155161	-5.17711091775421	-4.95455054141426	-6.21953847678205	-5.07752374149211	-6.72773530294146	-4.88555091011835	-5.57775702136325	-5.41780827985851	-5.38496491338781	-4.76925131231794	-4.57736299884269	-5.67144670108141
IRF-1-R-C	IRF1	-5.55736160467253	-4.43425550194353	-5.42457145911922	-4.58233225006734	-4.18696876273825	-4.39978338248032	-4.44956720503508	-9.02519034998730	-4.60211560683320	-4.48746911912925	-4.80320553821062	-5.61957234017593	-4.53124005210991	-4.65401248009285	-3.90376998632151	-4.80004847501810	-8.77262719309540	-4.87905366947203	-6.56388087016878	-4.23137952159748	-3.57423664369963	-4.68304894306019	-3.35193794944157	-1.99748987891888	-3.22814293185224	-2.06270285703315	-4.91932422109622	-4.43456663236393	-4.92653035627220	-4.51642786807512	-5.68311572323009	-4.31104133488839	-5.16175427977531	-4.57520103525929	-3.38675937585451	-5.44799296013486
IRS1-R-V	IRS1	-5.24816227283497	-5.76369752193067	-5.46258129267643	-4.46285043595625	-5.41988404188872	-4.12349880179435	-4.81234456100157	-5.84633167994644	-5.03740127751002	-5.45092233888006	-4.32045306595566	-5.06202120964618	-6.03206396667327	-4.77810962849254	-6.83237679286627	-5.03580791760712	-4.91400958807103	-5.34870728976485	-5.39279434946289	-4.88935765085868	-4.49602917013392	-5.14903714332069	-6.07278632546701	-5.09297066835786	-6.04753643042398	-5.05062004974059	-5.75143380546456	-4.87618428009541	-5.18620966186200	-5.23434588173243	-4.28512931142349	-5.81817840334896	-5.54353275875926	-5.09487799617871	-4.24007968640941	-6.85248266541914
